t,yaw,pitch,roll,g_horizontal,is_blinking,left_px,left_py,right_px,right_py,trial_index,stimulus_state,stimulus_angle_deg,stimulus_x,stimulus_y,fixation_x,fixation_y
1765400560.055778,3.9331017586263575,-176.544872537536,0.5958217894228666,0.5501801801801802,0,996,533,1180,531,17,target,257.046947694122,293,14,341,104
1765400560.193007,3.632934276628469,-177.65227407981308,0.8492173460179061,nan,0,nan,nan,nan,nan,17,target,257.046947694122,293,14,341,104
1765400560.32851,2.645546938647193,-176.30245806534526,0.48776918215742715,nan,0,nan,nan,nan,nan,17,target,257.046947694122,293,14,341,104
1765400560.460011,1.0351795877159116,-176.30695958939387,0.47909871671895543,0.5592105263157895,0,998,529,1179,538,17,target,257.046947694122,293,14,341,104
1765400560.593514,1.913952548257168,-176.33530682944092,0.3525961902381284,nan,0,nan,nan,nan,nan,17,target,257.046947694122,293,14,341,104
1765400560.723289,2.2613732433459193,-176.80099561713064,0.4386236557579749,0.5848515519568152,0,997,530,1184,532,17,target,257.046947694122,293,14,341,104
1765400560.8620741,3.112378746890814,-176.0738478855474,0.5828490943000884,0.6038961038961039,0,997,529,1189,527,17,target,257.046947694122,293,14,341,104
1765400560.994486,2.2318709671651003,-176.2137003049665,0.5391916645967693,0.5753588516746411,0,997,529,1183,529,18,center,,,,193,411
1765400561.125674,2.8407688191061196,-176.07383620843908,0.425633230725067,0.5714285714285714,0,997,529,1183,529,18,center,,,,193,411
1765400561.2640378,0.8469694664394615,-175.83323840779013,0.35734765221776876,0.5684381408065619,0,997,529,1183,529,18,center,,,,193,411
1765400561.392556,5.306974197255614,-175.98482757503294,0.5674723996469578,0.5714285714285714,0,998,530,1183,530,18,center,,,,193,411
1765400561.5266712,4.030890862548518,-176.29786932289727,0.5580517112053985,0.5423786739576213,1,996,536,1182,535,18,center,,,,193,411
1765400561.660671,2.4875063164589983,-175.6442247154072,0.6983936582681717,0.5533333333333333,1,996,536,1182,536,18,center,,,,193,411
1765400561.796819,3.527394981727019,-175.70594259191577,0.4995968925610301,0.5693859649122807,0,997,535,1182,535,18,center,,,,193,411
1765400561.925296,3.9825910901840094,-175.35051466909195,0.4985576562006372,0.5693859649122807,0,997,535,1183,535,18,center,,,,193,411
1765400562.056465,0.4462706978350437,-175.73314732213922,0.740386974603683,0.5526315789473684,0,998,534,1180,536,18,gap,,,,193,411
1765400562.19598,4.29641193566516,-175.74570658242357,0.897546187622571,0.5621155160628845,0,999,533,1182,534,18,gap,,,,193,411
1765400562.326863,3.786106266684073,-175.82656055948473,1.0042048054043604,0.5733333333333334,0,999,533,1183,533,18,target,105.97750641653313,135,586,193,411
1765400562.451621,3.6529541688716263,-175.80473999086317,0.8189002092826896,0.5693859649122807,0,999,534,1184,534,18,target,105.97750641653313,135,586,193,411
1765400562.5977962,3.255000850282424,-175.86629413245495,0.8611795623564557,0.5789473684210527,0,999,534,1184,534,18,target,105.97750641653313,135,586,193,411
1765400562.72301,3.212605345281618,-176.0664878451933,0.7614760734677197,0.5666666666666667,0,999,535,1183,535,18,target,105.97750641653313,135,586,193,411
1765400562.8628511,3.637800927235768,-175.632363044054,0.8343744017209803,0.5703603603603604,1,999,537,1183,538,18,target,105.97750641653313,135,586,193,411
1765400563.029763,3.389182769518994,-175.97903154223093,0.9455835474109419,0.5733333333333334,1,999,537,1183,538,18,target,105.97750641653313,135,586,193,411
1765400563.161029,2.156057874343415,-175.44420075161372,0.8796338195001348,0.5826315789473684,0,998,537,1184,539,18,target,105.97750641653313,135,586,193,411
1765400563.3000991,2.92394280775474,-175.31834704944745,0.6504027740698403,0.5818523581681476,1,998,537,1185,539,18,target,105.97750641653313,135,586,193,411
1765400563.424273,1.908168268183555,-176.07190052520144,0.7446641380680009,0.58,0,997,536,1185,538,18,target,105.97750641653313,135,586,193,411
1765400563.5643141,3.866418150123733,-175.6401058610979,0.9092072156451309,0.5789473684210527,0,996,536,1185,539,18,target,105.97750641653313,135,586,193,411
1765400563.697185,3.067669968945609,-175.45950583595354,0.7373023995065912,0.5753588516746411,0,996,537,1184,539,18,target,105.97750641653313,135,586,193,411
1765400563.8319519,3.2706130665476127,-175.3872721678539,0.5409153616116067,0.575017088174983,0,997,537,1184,539,19,center,,,,471,25
1765400563.9616,3.7269513168679804,-175.2601673146417,0.4750681637239405,0.5815105946684894,0,997,537,1185,539,19,center,,,,471,25
1765400564.098358,1.3416948275045228,-175.33559700948877,0.5773093044211736,0.5945830485304169,0,997,537,1185,538,19,center,,,,471,25
1765400564.227626,2.5858157728127353,-175.24847655132916,0.7946301935408848,0.577922077922078,0,995,535,1186,538,19,center,,,,471,25
1765400564.386271,3.6952316180995575,-174.69965819008632,0.6074213215686219,0.5584415584415584,0,995,534,1183,536,19,center,,,,471,25
1765400564.524097,1.8972368352002165,-175.13868724338784,0.5586626668057809,0.551948051948052,0,996,532,1180,536,19,center,,,,471,25
1765400564.6632,1.902000995776746,-175.22845636890668,0.6632941628870963,0.5355477855477855,0,995,531,1179,536,19,center,,,,471,25
1765400564.796233,1.882151639788485,-174.86792452284098,0.5548419683459842,0.542041292041292,0,995,530,1180,533,19,center,,,,471,25
1765400564.9305758,1.3491010852685232,-175.7284567863215,0.7769881638830584,0.551948051948052,0,995,531,1180,533,19,gap,,,,471,25
1765400565.059031,1.321648749471574,-174.82175943523058,0.28404160796460964,0.5448717948717949,0,995,530,1180,533,19,gap,,,,471,25
1765400565.197713,2.614914249789282,-175.68741863693114,0.7330368552485944,0.5485347985347986,0,995,530,1180,532,19,target,330.5313596284518,586,14,471,25
1765400565.326153,2.33190720267088,-175.43707560860167,0.711330736447333,0.549213943950786,0,995,530,1181,532,19,target,330.5313596284518,586,14,471,25
1765400565.463753,4.612496792502656,-176.17353678937806,0.43928469645185536,0.577922077922078,0,998,531,1184,530,19,target,330.5313596284518,586,14,471,25
1765400565.5926242,1.7644041013217395,-175.49882595587408,0.8813025194348593,0.5818523581681476,0,999,531,1184,533,19,target,330.5313596284518,586,14,471,25
1765400565.7325299,1.5554531233244202,-175.70126407304795,0.595072837483414,0.5912618083670715,0,999,530,1185,529,19,target,330.5313596284518,586,14,471,25
1765400565.861583,1.8258230612951114,-177.06477816100042,0.8181267089794464,0.6133033633033633,0,1001,530,1191,528,19,target,330.5313596284518,586,14,471,25
1765400565.995177,0.9769081065081638,-176.59045064848692,1.693718072386954,nan,0,nan,nan,nan,nan,19,target,330.5313596284518,586,14,471,25
1765400566.126278,nan,nan,nan,nan,0,nan,nan,nan,nan,19,target,330.5313596284518,586,14,471,25
1765400566.263108,nan,nan,nan,nan,0,nan,nan,nan,nan,19,target,330.5313596284518,586,14,471,25
1765400566.401362,1.3656802919571311,-174.77788628687202,0.3834314000618783,0.5324675324675324,0,1002,526,1182,536,19,target,330.5313596284518,586,14,471,25
1765400566.52503,3.571892028879948,-175.83006884884568,0.04636530764037214,0.5890350877192982,0,1000,526,1188,528,19,target,330.5313596284518,586,14,471,25
1765400566.668291,3.2022029849572484,-174.29369564054397,0.4785447137021876,0.5714285714285714,0,1000,528,1187,529,19,target,330.5313596284518,586,14,471,25
1765400566.7939641,2.6577086680501782,-173.87184503021382,-0.3449181318559205,0.5666991236611489,0,1001,527,1185,528,20,center,,,,160,256
