t,yaw,pitch,roll,g_horizontal,is_blinking,left_px,left_py,right_px,right_py
1763406892.832097,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406892.964139,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406893.0963929,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406893.231402,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406893.3637161,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406893.496607,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406893.632482,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406893.763948,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406893.897321,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406894.0314612,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406894.1640372,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406894.297471,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406894.434141,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406894.564207,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406894.699048,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406894.8340569,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406894.9642339,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406895.0968971,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406895.233993,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406895.365396,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406895.499389,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406895.6340969,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406895.765985,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406895.898877,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406896.033484,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406896.165525,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406896.2996879,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406896.434589,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406896.566248,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406896.699956,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406896.834899,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406896.965538,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406897.100053,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406897.23397,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406897.367279,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406897.498691,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406897.635411,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406897.76738,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406897.8985999,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406898.036341,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406898.167202,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406898.299941,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406898.435918,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406898.567295,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406898.700213,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406898.835892,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406898.967066,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406899.101343,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406899.23628,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406899.3667462,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406899.5014348,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406899.635565,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406899.766935,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406899.9010282,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406900.0359108,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406900.167901,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406900.300884,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406900.437543,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406900.5677829,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406900.7004402,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406900.837426,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406900.9686122,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406901.1020281,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406901.23754,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406901.367743,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406901.501099,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406901.634987,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406901.7689102,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406901.9025521,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406902.037175,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406902.168897,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406902.301895,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406902.437124,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406902.5690491,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406902.7027001,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406902.83838,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406902.9698691,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406903.102209,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406903.2380779,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406903.369138,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406903.502899,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406903.63809,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406903.7696772,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406903.9029,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406904.0373309,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406904.1695502,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406904.3028731,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406904.438126,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406904.5694761,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406904.7027898,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406904.8381782,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406904.969774,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406905.103507,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406905.2386482,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406905.370328,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406905.503721,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406905.638465,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406905.770398,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406905.9022772,nan,nan,nan,nan,0,nan,nan,nan,nan
1763406906.037195,nan,nan,nan,nan,0,nan,nan,nan,nan
